Active VC,ZAWL Stock,RAS Stock,Regional stock,Plant stock,PPL,FUEL,Trim,Color,AMT/ MT,EX-SHOWROOM,Consumer Discount,Green Bonus,Existing TATA ICE user,Existing TATA EV user,Intervention,Exchange/Scrappage,Unknown w ,Unknown x,Unknown y,Unknown z ,Top 20 Corporate/Alliance,TOI/Rural govt/Top 10,Aditional discount,Final Billing Price,INSURANCE 75%,By Dealer,Self,Normal RTO,TRC,BH,TCS @ 1%,Fastag,On Road Price
54643427AQRR,,,Yes,,Nexon,Petrol,Creative + PS,PVRGRY_CRNBK,MT,1229990,15000,0,0,0,0,15000,0,0,0,0,0,0,,1199990,39745,35000,0,129436.5139,200,15000,12300,600,1432271.514
54643427AQYR,,,,Yes,Nexon,Petrol,Creative + PS,GRDBG_CRNBKH,MT,1229990,15000,0,0,0,0,15000,0,0,0,0,0,0,,1199990,39745,35000,0,129436.5139,200,15000,12300,600,1432271.514
54643427AQZR,,,,,Nexon,Petrol,Creative + PS,RYLBL_CRNBKH,MT,1229990,15000,0,0,0,0,15000,0,0,0,0,0,0,,1199990,39745,35000,0,129436.5139,200,15000,12300,600,1432271.514
54643527AQ2R,,,Yes,Yes,Nexon,Diesel,Creative + PS #DK,CARBN_BLK_HS,AMT,1479990,15000,0,0,0,0,30000,0,0,0,0,0,0,,1434990,47737,35000,0,205698.65,200,15000,14800,600,1754025.65
54643627AQ2R,,,Yes,Yes,Nexon,Diesel,Creative + PS #DK,CARBN_BLK_HS,MT,1409990,15000,0,0,0,0,30000,0,0,0,0,0,0,,1364990,46235,35000,0,196248.65,200,15000,14100,600,1672373.65
54643827AQ2R,,Yes,Yes,Yes,Nexon,Petrol,Creative + PS #DK,CARBN_BLK_HS,DCA,1389990,15000,0,0,0,0,15000,0,0,0,0,0,0,,1359990,42843,35000,0,145636.4885,200,15000,13900,600,1613169.489
54643927AQ2R,,,Yes,,Nexon,Petrol,Creative + PS #DK,CARBN_BLK_HS,MT,1269990,15000,0,0,0,0,15000,0,0,0,0,0,0,,1239990,40520,35000,0,133486.4875,200,15000,12700,600,1477496.488
54644027AP7R,,,,Yes,Nexon,Diesel,Fearless + PS,OCNBLU_PREWT,AMT,1539990,15000,0,0,0,0,30000,0,0,0,0,0,0,,1494990,49134,35000,0,215196.0021,200,15000,15400,600,1825520.002
54644027AQ3R,,,,Yes,Nexon,Diesel,Fearless + PS,PREWT_CRNBKH,AMT,1539990,15000,0,0,0,0,30000,0,0,0,0,0,0,,1494990,49134,35000,0,215196.0021,200,15000,15400,600,1825520.002
54644027AQ4R,,,,,Nexon,Diesel,Fearless + PS,DYNGY_CRNBKH,AMT,1539990,15000,0,0,0,0,30000,0,0,0,0,0,0,,1494990,49134,35000,0,215196.0021,200,15000,15400,600,1825520.002
54644027AQRR,,,,,Nexon,Diesel,Fearless + PS,PVRGRY_CRNBK,AMT,1539990,15000,0,0,0,0,30000,0,0,0,0,0,0,,1494990,49134,35000,0,215196.0021,200,15000,15400,600,1825520.002
54644027AQYR,,,,Yes,Nexon,Diesel,Fearless + PS,GRDBG_CRNBKH,AMT,1539990,15000,0,0,0,0,30000,0,0,0,0,0,0,,1494990,49134,35000,0,215196.0021,200,15000,15400,600,1825520.002
54644027AQZR,,,,Yes,Nexon,Diesel,Fearless + PS,RYLBL_CRNBKH,AMT,1539990,15000,0,0,0,0,30000,0,0,0,0,0,0,,1494990,49134,35000,0,215196.0021,200,15000,15400,600,1825520.002
54644127AP7R,,,,Yes,Nexon,Diesel,Fearless + PS,OCNBLU_PREWT,MT,1469990,15000,0,0,0,0,30000,0,0,0,0,0,0,,1424990,47524,35000,0,204348.6081,200,15000,14700,600,1742362.608
54644127AQ3R,,,,Yes,Nexon,Diesel,Fearless + PS,PREWT_CRNBKH,MT,1469990,15000,0,0,0,0,30000,0,0,0,0,0,0,,1424990,47524,35000,0,204348.6081,200,15000,14700,600,1742362.608
54644127AQ4R,,,,Yes,Nexon,Diesel,Fearless + PS,DYNGY_CRNBKH,MT,1469990,15000,0,0,0,0,30000,0,0,0,0,0,0,,1424990,47524,35000,0,204348.6081,200,15000,14700,600,1742362.608
54644127AQRR,,,Yes,Yes,Nexon,Diesel,Fearless + PS,PVRGRY_CRNBK,MT,1469990,15000,0,0,0,0,30000,0,0,0,0,0,0,,1424990,47524,35000,0,204348.6081,200,15000,14700,600,1742362.608
54644127AQYR,,,,Yes,Nexon,Diesel,Fearless + PS,GRDBG_CRNBKH,MT,1469990,15000,0,0,0,0,30000,0,0,0,0,0,0,,1424990,47524,35000,0,204348.6081,200,15000,14700,600,1742362.608
54644127AQZR,,,Yes,Yes,Nexon,Diesel,Fearless + PS,RYLBL_CRNBKH,MT,1469990,15000,0,0,0,0,30000,0,0,0,0,0,0,,1424990,47524,35000,0,204348.6081,200,15000,14700,600,1742362.608
54644227AP7R,,,,Yes,Nexon,Petrol,Fearless + PS,OCNBLU_PREWT,DCA,1449990,15000,0,0,0,0,15000,0,0,0,0,0,0,,1419990,44005,35000,0,151711.4724,200,15000,14500,600,1681006.472
54644227AQ3R,,,Yes,Yes,Nexon,Petrol,Fearless + PS,PREWT_CRNBKH,DCA,1449990,15000,0,0,0,0,15000,0,0,0,0,0,0,,1419990,44005,35000,0,151711.4724,200,15000,14500,600,1681006.472
54644227AQ4R,,,Yes,Yes,Nexon,Petrol,Fearless + PS,DYNGY_CRNBKH,DCA,1449990,15000,0,0,0,0,15000,0,0,0,0,0,0,,1419990,44005,35000,0,151711.4724,200,15000,14500,600,1681006.472
54644227AQRR,,,,,Nexon,Petrol,Fearless + PS,PVRGRY_CRNBK,DCA,1449990,15000,0,0,0,0,15000,0,0,0,0,0,0,,1419990,44005,35000,0,151711.4724,200,15000,14500,600,1681006.472
54644227AQYR,,,,Yes,Nexon,Petrol,Fearless + PS,GRDBG_CRNBKH,DCA,1449990,15000,0,0,0,0,15000,0,0,0,0,0,0,,1419990,44005,35000,0,151711.4724,200,15000,14500,600,1681006.472
54644227AQZR,,,,Yes,Nexon,Petrol,Fearless + PS,RYLBL_CRNBKH,DCA,1449990,15000,0,0,0,0,15000,0,0,0,0,0,0,,1419990,44005,35000,0,151711.4724,200,15000,14500,600,1681006.472
54644327AP7R,,,,Yes,Nexon,Petrol,Fearless + PS,OCNBLU_PREWT,MT,1329990,15000,0,0,0,0,15000,0,0,0,0,0,0,,1299990,41680,35000,0,139561.4751,200,15000,13300,600,1545331.475
54644327AQ3R,,Yes,Yes,,Nexon,Petrol,Fearless + PS,PREWT_CRNBKH,MT,1329990,15000,0,0,0,0,15000,0,0,0,0,0,0,,1299990,41680,35000,0,139561.4751,200,15000,13300,600,1545331.475
54644327AQ4R,,,,Yes,Nexon,Petrol,Fearless + PS,DYNGY_CRNBKH,MT,1329990,15000,0,0,0,0,15000,0,0,0,0,0,0,,1299990,41680,35000,0,139561.4751,200,15000,13300,600,1545331.475
54644327AQRR,,,Yes,Yes,Nexon,Petrol,Fearless + PS,PVRGRY_CRNBK,MT,1329990,15000,0,0,0,0,15000,0,0,0,0,0,0,,1299990,41680,35000,0,139561.4751,200,15000,13300,600,1545331.475
54644327AQYR,,,,Yes,Nexon,Petrol,Fearless + PS,GRDBG_CRNBKH,MT,1329990,15000,0,0,0,0,15000,0,0,0,0,0,0,,1299990,41680,35000,0,139561.4751,200,15000,13300,600,1545331.475
54644327AQZR,,,,Yes,Nexon,Petrol,Fearless + PS,RYLBL_CRNBKH,MT,1329990,15000,0,0,0,0,15000,0,0,0,0,0,0,,1299990,41680,35000,0,139561.4751,200,15000,13300,600,1545331.475
54644427AQ2R,,,,,Nexon,Diesel,Fearless + PS #DK,CARBN_BLK_HS,AMT,1559990,15000,0,0,0,0,30000,0,0,0,0,0,0,,1514990,49560,35000,0,217895.4286,200,15000,15600,600,1848845.429
54644527AQ2R,,Yes,Yes,Yes,Nexon,Diesel,Fearless + PS #DK,CARBN_BLK_HS,MT,1489990,15000,0,0,0,0,30000,0,0,0,0,0,0,,1444990,47954,35000,0,207048.6408,200,15000,14900,600,1765692.641
54644627AQ2R,,,Yes,Yes,Nexon,Petrol,Fearless + PS #DK,CARBN_BLK_HS,DCA,1469990,15000,0,0,0,0,15000,0,0,0,0,0,0,,1439990,44393,35000,0,153736.4617,200,15000,14700,600,1703619.462
54644727AQ2R,,Yes,Yes,Yes,Nexon,Petrol,Fearless + PS #DK,CARBN_BLK_HS,MT,1349990,15000,0,0,0,0,15000,0,0,0,0,0,0,,1319990,42069,35000,0,141586.5058,200,15000,13500,600,1567945.506
54894225AIJR,,Yes,Yes,Yes,Nexon,CNG,Smart,PRISTIN_WHTE,MT,899990,15000,0,0,0,0,15000,0,0,0,0,0,0,,869990,33967,35000,0,96023.9875,200,15000,0,600,1050780.988
54894225AL3R,,Yes,Yes,,Nexon,CNG,Smart,DAYTONA_GREY,MT,899990,15000,0,0,0,0,15000,0,0,0,0,0,0,,869990,33967,35000,0,96023.9875,200,15000,0,600,1050780.988
54891625AIJR,,Yes,Yes,Yes,Nexon,CNG,Smart +,PRISTIN_WHTE,MT,999990,15000,0,0,0,0,15000,0,0,0,0,0,0,,969990,35947,35000,0,106149.0329,200,15000,0,600,1162886.033
54891625AL3R,,Yes,Yes,Yes,Nexon,CNG,Smart +,DAYTONA_GREY,MT,999990,15000,0,0,0,0,15000,0,0,0,0,0,0,,969990,35947,35000,0,106149.0329,200,15000,0,600,1162886.033
54891625AM3R,,,Yes,Yes,Nexon,CNG,Smart +,ROYALE_BLUE,MT,999990,15000,0,0,0,0,15000,0,0,0,0,0,0,,969990,35947,35000,0,106149.0329,200,15000,0,600,1162886.033
54891625ANLR,,Yes,Yes,Yes,Nexon,CNG,Smart +,GRSLAND_BEIG,MT,999990,15000,0,0,0,0,15000,0,0,0,0,0,0,,969990,35947,35000,0,106149.0329,200,15000,0,600,1162886.033
54891725AIJR,,Yes,Yes,Yes,Nexon,CNG,Smart + S,PRISTIN_WHTE,MT,1029990,15000,0,0,0,0,15000,0,0,0,0,0,0,,999990,36545,35000,0,109186.5232,200,15000,10300,600,1206821.523
54891725AL3R,,Yes,Yes,Yes,Nexon,CNG,Smart + S,DAYTONA_GREY,MT,1029990,15000,0,0,0,0,15000,0,0,0,0,0,0,,999990,36545,35000,0,109186.5232,200,15000,10300,600,1206821.523
54891725AM3R,,,,Yes,Nexon,CNG,Smart + S,ROYALE_BLUE,MT,1029990,15000,0,0,0,0,15000,0,0,0,0,0,0,,999990,36545,35000,0,109186.5232,200,15000,10300,600,1206821.523
54891725ANLR,,,,Yes,Nexon,CNG,Smart + S,GRSLAND_BEIG,MT,1029990,15000,0,0,0,0,15000,0,0,0,0,0,0,,999990,36545,35000,0,109186.5232,200,15000,10300,600,1206821.523
54893425AIJR,,Yes,Yes,Yes,Nexon,CNG,Pure +,PRISTIN_WHTE,MT,1069990,15000,0,0,0,0,15000,0,0,0,0,0,0,,1039990,37338,35000,0,113236.4875,200,15000,10700,600,1252064.488
54893425AL3R,,Yes,Yes,,Nexon,CNG,Pure +,DAYTONA_GREY,MT,1069990,15000,0,0,0,0,15000,0,0,0,0,0,0,,1039990,37338,35000,0,113236.4875,200,15000,10700,600,1252064.488
54893425ANZR,,,Yes,,Nexon,CNG,Pure +,PURE_GREY,MT,1069990,15000,0,0,0,0,15000,0,0,0,0,0,0,,1039990,37338,35000,0,113236.4875,200,15000,10700,600,1252064.488
54893425AM3R,,,,,Nexon,CNG,Pure +,ROYALE_BLUE,MT,1069990,15000,0,0,0,0,15000,0,0,0,0,0,0,,1039990,37338,35000,0,113236.4875,200,15000,10700,600,1252064.488
54893425ANLR,,,,Yes,Nexon,CNG,Pure +,GRSLAND_BEIG,MT,1069990,15000,0,0,0,0,15000,0,0,0,0,0,0,,1039990,37338,35000,0,113236.4875,200,15000,10700,600,1252064.488
54893525AIJR,,Yes,Yes,Yes,Nexon,CNG,Pure + S,PRISTIN_WHTE,MT,1099990,15000,0,0,0,0,15000,0,0,0,0,0,0,,1069990,37929,35000,0,116273.9875,200,15000,11000,600,1285992.988
54893525AL3R,,Yes,Yes,,Nexon,CNG,Pure + S,DAYTONA_GREY,MT,1099990,15000,0,0,0,0,15000,0,0,0,0,0,0,,1069990,37929,35000,0,116273.9875,200,15000,11000,600,1285992.988
54893525ANZR,,,Yes,Yes,Nexon,CNG,Pure + S,PURE_GREY,MT,1099990,15000,0,0,0,0,15000,0,0,0,0,0,0,,1069990,37929,35000,0,116273.9875,200,15000,11000,600,1285992.988
54893525AM3R,,,,Yes,Nexon,CNG,Pure + S,ROYALE_BLUE,MT,1099990,15000,0,0,0,0,15000,0,0,0,0,0,0,,1069990,37929,35000,0,116273.9875,200,15000,11000,600,1285992.988
54893525ANLR,,,,Yes,Nexon,CNG,Pure + S,GRSLAND_BEIG,MT,1099990,15000,0,0,0,0,15000,0,0,0,0,0,0,,1069990,37929,35000,0,116273.9875,200,15000,11000,600,1285992.988
54893625AIJR,,,Yes,,Nexon,CNG,Creative,PRISTIN_WHTE,MT,1199990,15000,0,0,0,0,15000,0,0,0,0,0,0,,1169990,39910,35000,0,126398.9932,200,15000,12000,600,1399098.993
54893625AL3R,,Yes,Yes,,Nexon,CNG,Creative,DAYTONA_GREY,MT,1199990,15000,0,0,0,0,15000,0,0,0,0,0,0,,1169990,39910,35000,0,126398.9932,200,15000,12000,600,1399098.993
54893625ANZR,,,Yes,Yes,Nexon,CNG,Creative,PURE_GREY,MT,1199990,15000,0,0,0,0,15000,0,0,0,0,0,0,,1169990,39910,35000,0,126398.9932,200,15000,12000,600,1399098.993
54893625AM3R,,,Yes,Yes,Nexon,CNG,Creative,ROYALE_BLUE,MT,1199990,15000,0,0,0,0,15000,0,0,0,0,0,0,,1169990,39910,35000,0,126398.9932,200,15000,12000,600,1399098.993
54893625ANLR,,,,Yes,Nexon,CNG,Creative,GRSLAND_BEIG,MT,1199990,15000,0,0,0,0,15000,0,0,0,0,0,0,,1169990,39910,35000,0,126398.9932,200,15000,12000,600,1399098.993
54893625ANYR,,,,Yes,Nexon,CNG,Creative,OCN_BLUE,MT,1199990,15000,0,0,0,0,15000,0,0,0,0,0,0,,1169990,39910,35000,0,126398.9932,200,15000,12000,600,1399098.993
54893725AIJR,,Yes,Yes,Yes,Nexon,CNG,Creative +S,PRISTIN_WHTE,MT,1229990,15000,0,0,0,0,15000,0,0,0,0,0,0,,1199990,40508,35000,0,129436.4875,200,15000,12300,600,1433034.488
54893725AL3R,,Yes,Yes,,Nexon,CNG,Creative +S,DAYTONA_GREY,MT,1229990,15000,0,0,0,0,15000,0,0,0,0,0,0,,1199990,40508,35000,0,129436.4875,200,15000,12300,600,1433034.488
54893725ANZR,,,Yes,Yes,Nexon,CNG,Creative +S,PURE_GREY,MT,1229990,15000,0,0,0,0,15000,0,0,0,0,0,0,,1199990,40508,35000,0,129436.4875,200,15000,12300,600,1433034.488
54893725AM3R,,,,Yes,Nexon,CNG,Creative +S,ROYALE_BLUE,MT,1229990,15000,0,0,0,0,15000,0,0,0,0,0,0,,1199990,40508,35000,0,129436.4875,200,15000,12300,600,1433034.488
54893725ANLR,,,,,Nexon,CNG,Creative +S,GRSLAND_BEIG,MT,1229990,15000,0,0,0,0,15000,0,0,0,0,0,0,,1199990,40508,35000,0,129436.4875,200,15000,12300,600,1433034.488
54893725ANYR,,,,Yes,Nexon,CNG,Creative +S,OCN_BLUE,MT,1229990,15000,0,0,0,0,15000,0,0,0,0,0,0,,1199990,40508,35000,0,129436.4875,200,15000,12300,600,1433034.488
54893825AP7R,,,,Yes,Nexon,CNG,Creative + PS,OCNBLU_PREWT,MT,1329990,15000,0,0,0,0,15000,0,0,0,0,0,0,,1299990,42488,35000,0,139561.5161,200,15000,13300,600,1546139.516
54893825AQ3R,,,Yes,Yes,Nexon,CNG,Creative + PS,PREWT_CRNBKH,MT,1329990,15000,0,0,0,0,15000,0,0,0,0,0,0,,1299990,42488,35000,0,139561.5161,200,15000,13300,600,1546139.516
54893825AQ4R,,,Yes,Yes,Nexon,CNG,Creative + PS,DYNGY_CRNBKH,MT,1329990,15000,0,0,0,0,15000,0,0,0,0,0,0,,1299990,42488,35000,0,139561.5161,200,15000,13300,600,1546139.516
54893825AQRR,,,,Yes,Nexon,CNG,Creative + PS,PVRGRY_CRNBK,MT,1329990,15000,0,0,0,0,15000,0,0,0,0,0,0,,1299990,42488,35000,0,139561.5161,200,15000,13300,600,1546139.516
54893825AQZR,,,,,Nexon,CNG,Creative + PS,RYLBL_CRNBKH,MT,1329990,15000,0,0,0,0,15000,0,0,0,0,0,0,,1299990,42488,35000,0,139561.5161,200,15000,13300,600,1546139.516
54893825AQYR,,,,Yes,Nexon,CNG,Creative + PS,GRDBG_CRNBKH,MT,1329990,15000,0,0,0,0,15000,0,0,0,0,0,0,,1299990,42488,35000,0,139561.5161,200,15000,13300,600,1546139.516
54892925AQ2R,,,Yes,Yes,Nexon,CNG,Creative +S DK,CARBN_BLK_HS,MT,1269990,15000,0,0,0,0,15000,0,0,0,0,0,0,,1239990,41300,35000,0,133486.4875,200,15000,12700,600,1478276.488
54893025AQ2R,,,Yes,Yes,Nexon,CNG,Creative +PS DK,CARBN_BLK_HS,MT,1369990,15000,0,0,0,0,15000,0,0,0,0,0,0,,1339990,43688,35000,0,143848,200,15000,13700,600,1592026
54893925AP7R,,,,Yes,Nexon,CNG,Fearless + PS,OCNBLU_PREWT,MT,1429990,15000,0,0,0,0,15000,0,0,0,0,0,0,,1399990,44470,35000,0,149686.5078,200,15000,14300,600,1659246.508
54893925AQ3R,,,Yes,Yes,Nexon,CNG,Fearless + PS,PREWT_CRNBKH,MT,1429990,15000,0,0,0,0,15000,0,0,0,0,0,0,,1399990,44470,35000,0,149686.5078,200,15000,14300,600,1659246.508
54893925AQ4R,,,,Yes,Nexon,CNG,Fearless + PS,DYNGY_CRNBKH,MT,1429990,15000,0,0,0,0,15000,0,0,0,0,0,0,,1399990,44470,35000,0,149686.5078,200,15000,14300,600,1659246.508
54893925AQRR,,,Yes,Yes,Nexon,CNG,Fearless + PS,PVRGRY_CRNBK,MT,1429990,15000,0,0,0,0,15000,0,0,0,0,0,0,,1399990,44470,35000,0,149686.5078,200,15000,14300,600,1659246.508
54893925AQZR,,,,Yes,Nexon,CNG,Fearless + PS,RYLBL_CRNBKH,MT,1429990,15000,0,0,0,0,15000,0,0,0,0,0,0,,1399990,44470,35000,0,149686.5078,200,15000,14300,600,1659246.508
54893925AQYR,,,,Yes,Nexon,CNG,Fearless + PS,GRDBG_CRNBKH,MT,1429990,15000,0,0,0,0,15000,0,0,0,0,0,0,,1399990,44470,35000,0,149686.5078,200,15000,14300,600,1659246.508
54894025AQ2R,,,,Yes,Nexon,CNG,Fearless + PS #DK,CARBN_BLK_HS,MT,1449990,15000,0,0,0,0,15000,0,0,0,0,0,0,,1419990,44865,35000,0,151711.4875,200,15000,14500,600,1681866.488
54670724AQ1R,,,,,Tiago,EV,Tiago EV LR XZ+ Tech Lux,Chill Lime,EV,1114000,0,20000,0,0,0,30000,0,0,0,0,0,0,,1064000,33615,35000,0,2200,200,15000,11140,600,1161755
54670724AODR,,,,,Tiago,EV,Tiago EV LR XZ+ Tech Lux,Supernova Copper,EV,1114000,0,20000,0,0,0,30000,0,0,0,0,0,0,,1064000,33615,35000,0,2200,200,15000,11140,600,1161755
54670724AE6R,,,Yes,Yes,Tiago,EV,Tiago EV LR XZ+ Tech Lux,Arizona Blue,EV,1114000,0,20000,0,0,0,30000,0,0,0,0,0,0,,1064000,33615,35000,0,2200,200,15000,11140,600,1161755
54670724AIJR,,,Yes,Yes,Tiago,EV,Tiago EV LR XZ+ Tech Lux,Pristine White,EV,1114000,0,20000,0,0,0,30000,0,0,0,0,0,0,,1064000,33615,35000,0,2200,200,15000,11140,600,1161755
54670724AL3R,,,Yes,Yes,Tiago,EV,Tiago EV LR XZ+ Tech Lux,Daytona Grey,EV,1114000,0,20000,0,0,0,30000,0,0,0,0,0,0,,1064000,33615,35000,0,2200,200,15000,11140,600,1161755
54670724ALLR,,,Yes,Yes,Tiago,EV,Tiago EV LR XZ+ Tech Lux,Teal Blue,EV,1114000,0,20000,0,0,0,30000,0,0,0,0,0,0,,1064000,33615,35000,0,2200,200,15000,11140,600,1161755
54670324AQ0R,,Yes,Yes,,Tiago,EV,Tiago EV LR XT,Chill Lime,EV,1014000,0,20000,0,0,0,30000,0,0,0,0,0,0,,964000,31858,35000,0,2200,200,15000,10140,600,1058998
54670324AODR,,Yes,Yes,Yes,Tiago,EV,Tiago EV LR XT,Supernova Copper,EV,1014000,0,20000,0,0,0,30000,0,0,0,0,0,0,,964000,31858,35000,0,2200,200,15000,10140,600,1058998
54670324AE6R,,Yes,Yes,Yes,Tiago,EV,Tiago EV LR XT,Arizona Blue,EV,1014000,0,20000,0,0,0,30000,0,0,0,0,0,0,,964000,31858,35000,0,2200,200,15000,10140,600,1058998
54670324AIJR,,Yes,Yes,,Tiago,EV,Tiago EV LR XT,Pristine White,EV,1014000,0,20000,0,0,0,30000,0,0,0,0,0,0,,964000,31858,35000,0,2200,200,15000,10140,600,1058998
54670324AL3R,,Yes,Yes,Yes,Tiago,EV,Tiago EV LR XT,Daytona Grey,EV,1014000,0,20000,0,0,0,30000,0,0,0,0,0,0,,964000,31858,35000,0,2200,200,15000,10140,600,1058998
54670324ALLR,,Yes,Yes,Yes,Tiago,EV,Tiago EV LR XT,Teal Blue,EV,1014000,0,20000,0,0,0,30000,0,0,0,0,0,0,,964000,31858,35000,0,2200,200,15000,10140,600,1058998
54670924AQ0R,,,,,Tiago,EV,Tiago EV MR XT,Chill Lime,EV,899000,0,20000,0,0,0,30000,0,0,0,0,0,0,,849000,29927,35000,0,2200,200,15000,0,600,931927
54670924AODR,,,,Yes,Tiago,EV,Tiago EV MR XT,Supernova Copper,EV,899000,0,20000,0,0,0,30000,0,0,0,0,0,0,,849000,29927,35000,0,2200,200,15000,0,600,931927
54670924AE6R,,,Yes,Yes,Tiago,EV,Tiago EV MR XT,Arizona Blue,EV,899000,0,20000,0,0,0,30000,0,0,0,0,0,0,,849000,29927,35000,0,2200,200,15000,0,600,931927
54670924AIJR,,,Yes,Yes,Tiago,EV,Tiago EV MR XT,Pristine White,EV,899000,0,20000,0,0,0,30000,0,0,0,0,0,0,,849000,29927,35000,0,2200,200,15000,0,600,931927
54670924AL3R,,,,Yes,Tiago,EV,Tiago EV MR XT,Daytona Grey,EV,899000,0,20000,0,0,0,30000,0,0,0,0,0,0,,849000,29927,35000,0,2200,200,15000,0,600,931927
54670924ALLR,,,,Yes,Tiago,EV,Tiago EV MR XT,Teal Blue,EV,899000,0,20000,0,0,0,30000,0,0,0,0,0,0,,849000,29927,35000,0,2200,200,15000,0,600,931927
54670524AIJR,,,Yes,Yes,Tiago,EV,Tiago EV MR XE,Pristine White,EV,799000,0,20000,0,0,0,30000,0,0,0,0,0,0,,749000,28170,35000,0,2200,200,15000,0,600,830170
54745925AIJR,,,Yes,Yes,Nexon,EV,Creative 45,PRISTINE WHITE,EV,1399000,0,0,20000,50000,0,30000,0,0,0,0,0,0,,1299000,53508,35000,0,2200,200,15000,13990,600,1419498
54745925ALQR,,,Yes,,Nexon,EV,Creative 45,DAYTONA GREY DT,EV,1399000,0,0,20000,50000,0,30000,0,0,0,0,0,0,,1299000,53508,35000,0,2200,200,15000,13990,600,1419498
54745925ALOR,,,,Yes,Nexon,EV,Creative 45,FLAME RED DT,EV,1399000,0,0,20000,50000,0,30000,0,0,0,0,0,0,,1299000,53508,35000,0,2200,200,15000,13990,600,1419498
54745925AP7R,,,Yes,,Nexon,EV,Creative 45,CREATIVE OCEAN DT,EV,1399000,0,0,20000,50000,0,30000,0,0,0,0,0,0,,1299000,53508,35000,0,2200,200,15000,13990,600,1419498
54710926AQER,,,,Yes,Curvv,Diesel,Curvv Creative S DCA 1.5,NITRO_CRIMSN,DCA,1599990,0,0,0,0,0,45000,0,0,0,0,0,0,,1554990,53309,35000,0,221946.9884,200,15000,16000,600,1897045.988
54715025AQER,,,,,Curvv,Diesel,CURVV CRTV S DMT,NITRO_CRIMSN,MT,1449990,0,0,0,0,0,45000,0,0,0,0,0,0,,1404990,49832,35000,0,201702.056,200,15000,14500,600,1721824.056
54715625AQFR,,,,,Curvv,Diesel,CURVV CRTV + S DMT,NITCN_GYCNBK,MT,1549990,0,0,0,0,0,45000,0,0,0,0,0,0,,1504990,52152,35000,0,215198.5936,200,15000,15500,600,1838640.594
54716125AQER,,,Yes,Yes,Curvv,Diesel,CURVV CRTV DMT,NITCN_GYCNBK,MT,1399990,0,0,0,0,0,45000,0,0,0,0,0,0,,1354990,48671,35000,0,194954.016,200,15000,14000,600,1663415.016
54716325AQFR,,,,Yes,Curvv,Diesel,CURVV ACCOM S DMT,NITCN_GYCNBK,MT,1649990,0,0,0,0,0,45000,0,0,0,0,0,0,,1604990,54471,35000,0,228695.5143,200,15000,16500,600,1955456.514
54716425AQFR,,,,,Curvv,Diesel,CURVV ACCOM + A DMT,NITCN_GYCNBK,MT,1782990,0,0,0,0,0,45000,0,0,0,0,0,0,,1737990,57561,35000,0,246646.9603,200,15000,17830,600,2110827.96
54717625AQFR,,,,Yes,Curvv,Diesel,Curvv Creative+S DCA 1.5,NITCN_GYCNBK,DCA,1699990,0,0,0,0,0,45000,0,0,0,0,0,0,,1654990,55631,35000,0,235444.1307,200,15000,17000,600,2013865.131
54718125AQFR,,,,Yes,Curvv,Diesel,CURVV ACCOM + A DCA,NITCN_GYCNBK,DCA,1932990,0,0,0,0,0,45000,0,0,0,0,0,0,,1887990,61043,35000,0,266893.6033,200,15000,19330,600,2286056.603
54718325AQFR,,,,,Curvv,Diesel,CURVV ACCOM S DCA,NITCN_GYCNBK,DCA,1799990,0,0,0,0,0,45000,0,0,0,0,0,0,,1754990,57954,35000,0,248941.6061,200,15000,18000,600,2130685.606
54710326AQER,,,,,Curvv,Petrol,CURVV CRTV S TC DCA,NITCN_GYCNBK,DCA,1449990,0,0,0,0,0,20000,0,0,0,0,0,0,,1429990,46745,35000,0,151755.829,200,15000,14500,600,1693790.829
54710426AQER,,,,,Curvv,Petrol,CURVV CRTV TC DCA,NITCN_GYCNBK,DCA,1399990,0,0,0,0,0,20000,0,0,0,0,0,0,,1379990,45690,35000,0,146694.931,200,15000,14000,600,1637174.931
54710626AQFR,,,,Yes,Curvv,Petrol,CURVV CRTV + S TC DCA,NITCN_GYCNBK,DCA,1549990,0,0,0,0,0,20000,0,0,0,0,0,0,,1529990,48851,35000,0,161877.911,200,15000,15500,600,1807018.911
54710826AQFR,,,,,Curvv,Petrol,CURVV ACCOM S TC DCA,NITCN_GYCNBK,DCA,1649990,0,0,0,0,0,20000,0,0,0,0,0,0,,1629990,50957,35000,0,172000.3823,200,15000,16500,600,1920247.382
54717025AQFR,,Yes,Yes,,Curvv,Petrol,CURVV CRTV + S TC,NITCN_GYCNBK,MT,1399990,0,0,0,0,0,20000,0,0,0,0,0,0,,1379990,45690,35000,0,146694.931,200,15000,14000,600,1637174.931
54719325AQER,,Yes,Yes,,Curvv,Petrol,CURVV CRTV S TC,NITCN_GYCNBK,MT,1299990,0,0,0,0,0,20000,0,0,0,0,0,0,,1279990,43587,35000,0,136573.5093,200,15000,13000,600,1523950.509
54719625AQER,,,Yes,,Curvv,Petrol,CURVV CRTV TC,NITCN_GYCNBK,MT,1249990,0,0,0,0,0,20000,0,0,0,0,0,0,,1229990,42536,35000,0,131512.9443,200,15000,12500,600,1467338.944
54719825AQFR,,,,Yes,Curvv,Petrol,CURVV ACCOM S TC,NITCN_GYCNBK,MT,1499990,0,0,0,0,0,20000,0,0,0,0,0,0,,1479990,47795,35000,0,156816.7765,200,15000,15000,600,1750401.777
